id,user_id,date_time,expense_type,additional_comments,is_active,updated,amount
681169,6,2025-03-16 15:55:09,Others,Paid for lunch,True,2025-03-21 15:55:09,4798.79
388584,4,2025-06-17 17:19:56,Flat,Flat maintenance charges,True,2025-06-17 17:19:56,2740.92
394426,9,2025-07-17 03:48:13,Flat,Fuel refill,True,2025-07-18 03:48:13,492.27
674694,1,2025-09-23 11:09:20,Others,Paid for lunch,True,2025-09-27 11:09:20,1320.13
903584,7,2025-05-13 09:50:56,Uber/Rapido,Paid for lunch,True,2025-05-17 09:50:56,3621.62
378669,4,2025-08-11 17:01:20,Flat,Online subscription renewal,True,2025-08-16 17:01:20,3392.35
591743,8,2025-08-20 15:05:45,Uber/Rapido,Snacks with friends,True,2025-08-20 15:05:45,2317.75
583924,3,2025-04-17 22:47:33,Uber/Rapido,Cab to office,True,2025-04-18 22:47:33,2626.09
723946,9,2025-05-29 02:59:22,Cafeteria,Grocery shopping,True,2025-06-01 02:59:22,2274.59
157473,3,2025-03-20 06:17:26,Others,Gift purchase,True,2025-03-21 06:17:26,3504.18
159072,8,2025-10-26 12:25:59,Others,Recharge and utilities,True,2025-10-26 12:25:59,4797.28
458014,10,2025-08-01 06:32:21,Flat,Online subscription renewal,True,2025-08-04 06:32:21,352.83
640415,10,2025-04-23 08:29:28,Flat,Paid for lunch,True,2025-04-23 08:29:28,715.51
992568,4,2025-09-22 06:51:37,Flat,Fuel refill,True,2025-09-25 06:51:37,3851.3
984289,2,2025-08-15 04:32:01,Cafeteria,Weekend movie,True,2025-08-16 04:32:01,2724.18
667544,2,2025-03-18 21:58:22,Others,Weekend movie,True,2025-03-19 21:58:22,986.05
471978,9,2025-08-10 16:27:27,Others,Weekend movie,True,2025-08-10 16:27:27,3398.75
837883,10,2025-09-30 04:03:55,Flat,Snacks with friends,True,2025-09-30 04:03:55,3059.21
230690,10,2025-07-19 05:31:36,Uber/Rapido,Snacks with friends,True,2025-07-22 05:31:36,2769.33
633506,8,2025-09-23 14:16:20,Cafeteria,Flat maintenance charges,True,2025-09-27 14:16:20,3684.52
872028,9,2025-04-08 08:20:29,Uber/Rapido,Fuel refill,True,2025-04-13 08:20:29,1407.01
184729,2,2025-03-26 14:02:01,Self,Monthly rent transfer,True,2025-03-30 14:02:01,4890.55
692100,8,2025-03-20 09:09:26,Self,Weekend movie,True,2025-03-21 09:09:26,661.89
965601,3,2025-09-14 20:55:54,Flat,Gift purchase,True,2025-09-14 20:55:54,4531.64
455583,1,2025-08-14 07:34:05,Self,Gift purchase,True,2025-08-16 07:34:05,4309.69
883646,10,2025-07-06 11:14:28,Uber/Rapido,Cab to office,True,2025-07-09 11:14:28,2241.46
364535,8,2025-09-27 10:38:21,Self,Flat maintenance charges,True,2025-09-27 10:38:21,948.23
692689,5,2025-08-31 06:16:25,Others,Paid for lunch,True,2025-09-01 06:16:25,908.04
352506,8,2025-03-10 18:47:13,Others,Snacks with friends,True,2025-03-14 18:47:13,4766.91
590463,3,2025-09-03 19:16:06,Cafeteria,Flat maintenance charges,True,2025-09-05 19:16:06,1027.75
266578,8,2025-03-15 09:19:15,Uber/Rapido,Recharge and utilities,True,2025-03-15 09:19:15,2716.28
149188,3,2025-02-28 13:46:54,Self,Gift purchase,True,2025-02-28 13:46:54,255.11
624885,6,2025-09-20 06:15:20,Flat,Monthly rent transfer,True,2025-09-22 06:15:20,2509.77
741521,7,2025-04-14 07:02:29,Cafeteria,Flat maintenance charges,True,2025-04-15 07:02:29,1085.46
753267,3,2025-06-13 09:39:28,Uber/Rapido,Recharge and utilities,True,2025-06-13 09:39:28,2343.01
263097,9,2025-05-27 22:34:44,Uber/Rapido,Gift purchase,True,2025-05-28 22:34:44,543.3
654247,9,2025-05-31 17:17:36,Uber/Rapido,Snacks with friends,True,2025-06-04 17:17:36,1334.09
441511,5,2025-07-06 01:32:14,Cafeteria,Gift purchase,True,2025-07-11 01:32:14,3196.56
401713,1,2025-10-25 01:29:48,Uber/Rapido,Cab to office,True,2025-10-29 01:29:48,197.91
377634,6,2025-05-24 15:05:36,Cafeteria,Grocery shopping,True,2025-05-25 15:05:36,1946.26
356080,1,2025-02-11 06:17:31,Cafeteria,Recharge and utilities,True,2025-02-16 06:17:31,321.46
578534,10,2025-01-07 12:25:31,Self,Gift purchase,True,2025-01-12 12:25:31,2881.62
171428,3,2025-11-01 14:55:40,Flat,Flat maintenance charges,True,2025-11-02 14:55:40,741.0
546587,3,2025-06-05 20:17:13,Others,Fuel refill,True,2025-06-06 20:17:13,3330.65
238692,10,2025-06-23 05:48:57,Self,Weekend movie,True,2025-06-26 05:48:57,1429.2
837665,7,2025-07-22 17:36:14,Uber/Rapido,Fuel refill,True,2025-07-26 17:36:14,1765.52
962188,7,2025-06-10 14:33:02,Flat,Grocery shopping,True,2025-06-13 14:33:02,4738.56
928302,2,2025-08-30 05:48:39,Uber/Rapido,Paid for lunch,True,2025-08-31 05:48:39,4199.81
599381,6,2025-09-09 22:06:49,Cafeteria,Online subscription renewal,True,2025-09-11 22:06:49,1949.51
712120,5,2025-09-02 00:32:18,Flat,Gift purchase,True,2025-09-07 00:32:18,474.97
924153,4,2025-07-11 10:39:27,Uber/Rapido,Monthly rent transfer,True,2025-07-15 10:39:27,4949.99
610450,10,2025-01-04 23:44:55,Uber/Rapido,Online subscription renewal,True,2025-01-07 23:44:55,3456.86
210062,3,2025-04-06 05:46:43,Flat,Paid for lunch,True,2025-04-11 05:46:43,4607.1
981481,8,2025-10-21 20:58:19,Flat,Weekend movie,True,2025-10-26 20:58:19,2500.72
697083,9,2025-10-06 03:47:56,Cafeteria,Grocery shopping,True,2025-10-07 03:47:56,3478.57
801834,5,2025-01-28 17:44:41,Uber/Rapido,Snacks with friends,True,2025-01-29 17:44:41,4605.19
195905,1,2025-03-09 20:04:58,Cafeteria,Flat maintenance charges,True,2025-03-12 20:04:58,4914.55
627804,1,2025-07-25 23:26:00,Uber/Rapido,Recharge and utilities,True,2025-07-30 23:26:00,2899.7
883796,8,2025-07-10 00:33:21,Cafeteria,Fuel refill,True,2025-07-15 00:33:21,3678.37
224007,2,2025-07-17 00:44:33,Flat,Monthly rent transfer,True,2025-07-20 00:44:33,2003.6
900466,9,2025-06-01 13:48:14,Cafeteria,Paid for lunch,True,2025-06-06 13:48:14,4333.64
616794,3,2025-09-04 15:25:01,Flat,Paid for lunch,True,2025-09-06 15:25:01,4555.87
294824,10,2025-03-18 20:43:15,Cafeteria,Grocery shopping,True,2025-03-18 20:43:15,4694.14
147255,4,2025-02-07 23:13:43,Cafeteria,Cab to office,True,2025-02-11 23:13:43,4007.79
814065,7,2025-03-25 15:22:53,Cafeteria,Fuel refill,True,2025-03-25 15:22:53,4800.61
715208,5,2025-08-03 02:52:30,Others,Cab to office,True,2025-08-08 02:52:30,124.31
180034,3,2025-01-02 12:24:17,Self,Snacks with friends,True,2025-01-06 12:24:17,4930.36
307833,4,2025-07-10 14:19:20,Cafeteria,Weekend movie,True,2025-07-10 14:19:20,4548.42
554163,6,2025-01-24 03:01:14,Uber/Rapido,Grocery shopping,True,2025-01-26 03:01:14,758.9
870543,6,2025-03-06 18:53:55,Uber/Rapido,Recharge and utilities,True,2025-03-09 18:53:55,2153.79
977078,8,2025-08-09 00:06:50,Uber/Rapido,Grocery shopping,True,2025-08-10 00:06:50,2904.29
573841,9,2025-04-09 13:39:58,Uber/Rapido,Weekend movie,True,2025-04-10 13:39:58,2227.17
814686,5,2025-08-30 15:45:00,Others,Snacks with friends,True,2025-08-31 15:45:00,1539.17
537613,9,2025-06-19 20:48:12,Uber/Rapido,Fuel refill,True,2025-06-22 20:48:12,3221.03
348517,7,2025-09-20 09:06:10,Others,Gift purchase,True,2025-09-23 09:06:10,4348.3
959883,1,2025-05-01 01:10:15,Others,Flat maintenance charges,True,2025-05-05 01:10:15,4751.94
683166,7,2025-10-20 11:03:42,Self,Paid for lunch,True,2025-10-25 11:03:42,2938.76
799948,8,2025-10-09 16:06:07,Flat,Weekend movie,True,2025-10-09 16:06:07,1353.45
475202,3,2025-09-02 10:56:19,Self,Online subscription renewal,True,2025-09-04 10:56:19,4659.68
177911,1,2025-04-18 02:00:19,Uber/Rapido,Flat maintenance charges,True,2025-04-20 02:00:19,4680.66
729380,4,2025-07-28 11:36:51,Others,Weekend movie,True,2025-07-28 11:36:51,466.7
673021,3,2025-01-22 01:01:02,Self,Weekend movie,True,2025-01-23 01:01:02,3931.14
349200,10,2025-09-08 23:39:26,Cafeteria,Online subscription renewal,True,2025-09-10 23:39:26,1345.63
663112,6,2025-02-02 11:21:37,Uber/Rapido,Grocery shopping,True,2025-02-06 11:21:37,4787.5
418251,2,2025-07-19 11:22:31,Others,Monthly rent transfer,True,2025-07-23 11:22:31,4960.43
773128,6,2025-06-01 02:42:06,Others,Online subscription renewal,True,2025-06-03 02:42:06,519.86
653496,9,2025-07-21 08:47:05,Uber/Rapido,Flat maintenance charges,True,2025-07-22 08:47:05,128.31
716798,2,2025-09-21 03:24:28,Uber/Rapido,Paid for lunch,True,2025-09-25 03:24:28,1097.84
794390,1,2025-06-09 13:22:39,Self,Recharge and utilities,True,2025-06-12 13:22:39,3123.91
420061,3,2025-06-25 12:39:26,Others,Weekend movie,True,2025-06-30 12:39:26,4477.99
937984,4,2025-02-04 13:18:42,Uber/Rapido,Online subscription renewal,True,2025-02-09 13:18:42,1391.84
792000,8,2025-02-26 20:43:50,Cafeteria,Fuel refill,True,2025-03-03 20:43:50,918.6
387260,10,2025-03-29 02:42:35,Others,Gift purchase,True,2025-03-29 02:42:35,3850.98
569974,2,2025-06-03 21:28:34,Cafeteria,Cab to office,True,2025-06-05 21:28:34,4260.91
806992,10,2025-04-18 12:12:01,Self,Weekend movie,True,2025-04-23 12:12:01,3641.8
293088,10,2025-02-12 09:21:43,Self,Cab to office,True,2025-02-16 09:21:43,484.5
949109,3,2025-06-01 22:59:31,Others,Cab to office,True,2025-06-01 22:59:31,3435.29
263213,8,2025-08-09 06:56:12,Others,Fuel refill,True,2025-08-11 06:56:12,4767.41
830365,6,2025-10-10 23:14:27,Self,Weekend movie,True,2025-10-13 23:14:27,2293.29
359217,8,2025-06-02 17:30:48,Cafeteria,Monthly rent transfer,True,2025-06-07 17:30:48,3089.74
275296,9,2025-01-17 16:02:09,Self,Gift purchase,True,2025-01-17 16:02:09,3130.54
359035,7,2025-03-16 21:58:09,Flat,Recharge and utilities,True,2025-03-16 21:58:09,470.89
300786,1,2025-05-10 19:15:48,Self,Monthly rent transfer,True,2025-05-12 19:15:48,3135.06
766618,7,2025-01-26 16:49:42,Others,Fuel refill,True,2025-01-29 16:49:42,4510.94
963106,5,2025-06-22 07:09:31,Uber/Rapido,Gift purchase,True,2025-06-27 07:09:31,2328.38
439626,3,2025-07-26 05:16:38,Cafeteria,Gift purchase,True,2025-07-29 05:16:38,1619.56
412832,5,2025-05-22 01:27:54,Uber/Rapido,Fuel refill,True,2025-05-23 01:27:54,2942.11
587452,9,2025-01-06 16:50:32,Self,Online subscription renewal,True,2025-01-08 16:50:32,4481.17
478576,6,2025-07-20 00:44:09,Cafeteria,Online subscription renewal,True,2025-07-23 00:44:09,3179.87
520877,5,2025-10-22 22:10:15,Flat,Online subscription renewal,True,2025-10-23 22:10:15,3186.67
317440,1,2025-10-02 03:22:36,Flat,Cab to office,True,2025-10-03 03:22:36,4844.98
442711,2,2025-10-26 20:14:14,Others,Paid for lunch,True,2025-10-30 20:14:14,1806.78
859096,7,2025-09-15 05:50:33,Others,Fuel refill,True,2025-09-17 05:50:33,535.06
209163,2,2025-01-31 12:58:45,Uber/Rapido,Fuel refill,True,2025-02-04 12:58:45,3405.13
215063,1,2025-04-08 19:43:28,Others,Gift purchase,True,2025-04-10 19:43:28,3510.93
772490,7,2025-03-28 20:05:58,Uber/Rapido,Weekend movie,True,2025-04-02 20:05:58,4340.48
926237,10,2025-09-03 11:20:22,Cafeteria,Gift purchase,True,2025-09-07 11:20:22,914.21
638538,3,2025-03-27 02:46:47,Cafeteria,Recharge and utilities,True,2025-03-31 02:46:47,104.92
826780,8,2025-10-01 20:09:42,Flat,Weekend movie,True,2025-10-01 20:09:42,909.75
343095,4,2025-11-01 16:57:08,Self,Flat maintenance charges,True,2025-11-02 16:57:08,116.01
575561,9,2025-01-30 06:46:30,Uber/Rapido,Snacks with friends,True,2025-02-03 06:46:30,91.39
723135,9,2025-07-21 07:16:42,Cafeteria,Cab to office,True,2025-07-22 07:16:42,2069.01
143954,2,2025-04-17 21:05:49,Cafeteria,Weekend movie,True,2025-04-22 21:05:49,1581.79
697224,4,2025-01-19 02:20:12,Others,Online subscription renewal,True,2025-01-19 02:20:12,3625.44
847917,9,2025-05-09 13:29:39,Others,Snacks with friends,True,2025-05-14 13:29:39,4048.82
877806,9,2025-01-22 08:16:51,Flat,Cab to office,True,2025-01-27 08:16:51,4758.48
163338,2,2025-09-15 09:57:47,Cafeteria,Gift purchase,True,2025-09-16 09:57:47,1913.22
372011,5,2025-01-15 06:57:29,Flat,Fuel refill,True,2025-01-20 06:57:29,503.67
179452,4,2025-06-08 17:00:02,Cafeteria,Paid for lunch,True,2025-06-08 17:00:02,357.02
977724,4,2025-06-28 02:11:43,Flat,Recharge and utilities,True,2025-07-02 02:11:43,4192.99
875502,9,2025-04-10 05:24:29,Cafeteria,Snacks with friends,True,2025-04-14 05:24:29,4252.66
438042,5,2025-01-30 10:07:45,Flat,Cab to office,True,2025-02-01 10:07:45,579.45
203762,8,2025-06-06 05:52:08,Self,Weekend movie,True,2025-06-11 05:52:08,4885.47
898610,8,2025-01-25 22:34:46,Cafeteria,Recharge and utilities,True,2025-01-26 22:34:46,3012.4
150398,10,2025-05-05 23:34:14,Uber/Rapido,Paid for lunch,True,2025-05-10 23:34:14,165.81
867116,2,2025-10-25 07:57:00,Self,Recharge and utilities,True,2025-10-27 07:57:00,768.76
328415,5,2025-07-05 16:51:05,Uber/Rapido,Cab to office,True,2025-07-09 16:51:05,3660.59
450162,3,2025-06-27 12:31:28,Others,Gift purchase,True,2025-07-01 12:31:28,161.77
755452,4,2025-01-08 09:57:55,Flat,Paid for lunch,True,2025-01-08 09:57:55,3127.06
845458,10,2025-03-21 03:25:52,Self,Snacks with friends,True,2025-03-21 03:25:52,4747.45
366370,5,2025-10-07 04:08:49,Flat,Snacks with friends,True,2025-10-10 04:08:49,715.53
359376,10,2025-07-14 15:47:58,Uber/Rapido,Paid for lunch,True,2025-07-18 15:47:58,1026.97
377185,1,2025-04-23 06:10:26,Self,Gift purchase,True,2025-04-23 06:10:26,326.68
353538,10,2025-01-26 17:28:39,Self,Paid for lunch,True,2025-01-29 17:28:39,926.43
643021,2,2025-06-22 18:36:05,Cafeteria,Paid for lunch,True,2025-06-27 18:36:05,2391.76
977032,2,2025-07-24 17:09:43,Others,Snacks with friends,True,2025-07-24 17:09:43,2337.06
167869,8,2025-07-07 10:02:22,Self,Monthly rent transfer,True,2025-07-10 10:02:22,4984.72
901812,8,2025-06-21 17:05:35,Others,Gift purchase,True,2025-06-22 17:05:35,2770.92
447174,7,2025-02-06 22:51:37,Others,Paid for lunch,True,2025-02-06 22:51:37,4077.42
699632,3,2025-05-05 18:00:48,Others,Monthly rent transfer,True,2025-05-08 18:00:48,2409.45
557558,1,2025-01-25 12:14:17,Self,Snacks with friends,True,2025-01-29 12:14:17,522.25
375960,7,2025-10-20 08:05:28,Flat,Paid for lunch,True,2025-10-23 08:05:28,4216.99
358910,9,2025-01-25 11:11:48,Cafeteria,Snacks with friends,True,2025-01-28 11:11:48,554.36
334138,7,2025-07-19 16:24:47,Flat,Flat maintenance charges,True,2025-07-24 16:24:47,4908.04
612002,4,2025-07-12 09:19:07,Uber/Rapido,Fuel refill,True,2025-07-16 09:19:07,4873.73
310188,2,2025-09-01 02:09:14,Uber/Rapido,Weekend movie,True,2025-09-06 02:09:14,486.99
418552,1,2025-08-17 21:43:40,Others,Gift purchase,True,2025-08-17 21:43:40,3877.21
271991,3,2025-04-09 10:52:25,Uber/Rapido,Grocery shopping,True,2025-04-11 10:52:25,2273.07
882003,5,2025-03-15 05:00:26,Flat,Weekend movie,True,2025-03-20 05:00:26,660.41
147819,6,2025-02-04 17:37:47,Others,Gift purchase,True,2025-02-07 17:37:47,2947.02
895865,9,2025-02-11 17:36:20,Self,Cab to office,True,2025-02-16 17:36:20,199.95
646050,9,2025-02-27 06:21:49,Others,Recharge and utilities,True,2025-03-04 06:21:49,4412.7
195790,4,2025-03-26 18:00:10,Cafeteria,Snacks with friends,True,2025-03-28 18:00:10,1498.27
274311,1,2025-06-23 20:03:38,Self,Snacks with friends,True,2025-06-23 20:03:38,3055.54
902307,3,2025-06-16 18:32:46,Others,Gift purchase,True,2025-06-17 18:32:46,346.3
308480,7,2025-02-23 17:48:01,Self,Paid for lunch,True,2025-02-23 17:48:01,3016.34
790886,5,2025-08-08 13:14:54,Self,Grocery shopping,True,2025-08-08 13:14:54,2661.46
931270,10,2025-09-11 23:13:23,Self,Gift purchase,True,2025-09-14 23:13:23,3926.57
511244,7,2025-02-24 20:33:19,Self,Snacks with friends,True,2025-02-25 20:33:19,1207.53
627006,10,2025-03-13 23:31:43,Flat,Gift purchase,True,2025-03-17 23:31:43,670.61
992931,1,2025-07-21 10:52:56,Flat,Weekend movie,True,2025-07-22 10:52:56,2468.44
655243,8,2025-02-13 17:21:36,Flat,Paid for lunch,True,2025-02-13 17:21:36,3733.89
486834,10,2025-06-06 20:53:11,Uber/Rapido,Paid for lunch,True,2025-06-11 20:53:11,782.96
179516,3,2025-04-08 09:36:23,Flat,Snacks with friends,True,2025-04-12 09:36:23,3681.44
158292,7,2025-08-29 13:31:12,Uber/Rapido,Snacks with friends,True,2025-09-01 13:31:12,2998.72
428551,4,2025-10-30 18:46:16,Uber/Rapido,Fuel refill,True,2025-10-31 18:46:16,1098.64
522651,10,2025-10-06 06:45:31,Cafeteria,Flat maintenance charges,True,2025-10-10 06:45:31,4720.96
779189,8,2025-09-29 10:05:15,Flat,Monthly rent transfer,True,2025-09-30 10:05:15,4725.36
855447,5,2025-02-06 16:36:04,Cafeteria,Recharge and utilities,True,2025-02-09 16:36:04,1391.37
533889,4,2025-05-16 22:35:30,Self,Paid for lunch,True,2025-05-17 22:35:30,4632.11
986814,10,2025-02-28 08:27:51,Self,Fuel refill,True,2025-03-03 08:27:51,2819.05
540300,3,2025-02-15 17:04:05,Flat,Recharge and utilities,True,2025-02-15 17:04:05,2279.88
106601,8,2025-07-10 22:21:53,Cafeteria,Snacks with friends,True,2025-07-15 22:21:53,875.83
296622,9,2025-02-03 03:28:59,Others,Monthly rent transfer,True,2025-02-08 03:28:59,2028.92
738794,4,2025-08-08 09:34:01,Others,Grocery shopping,True,2025-08-09 09:34:01,1658.11
848615,10,2025-09-19 15:00:05,Flat,Fuel refill,True,2025-09-19 15:00:05,4565.5
634042,6,2025-03-17 17:03:24,Others,Monthly rent transfer,True,2025-03-19 17:03:24,3397.96
759386,10,2025-02-08 14:26:14,Cafeteria,Gift purchase,True,2025-02-13 14:26:14,3018.74
176724,1,2025-02-12 09:29:19,Self,Weekend movie,True,2025-02-15 09:29:19,171.58
106214,5,2025-10-29 21:57:09,Flat,Paid for lunch,True,2025-10-29 21:57:09,3311.0
733039,8,2025-05-22 12:25:39,Uber/Rapido,Online subscription renewal,True,2025-05-27 12:25:39,3388.44
503317,2,2025-02-13 03:05:25,Self,Weekend movie,True,2025-02-15 03:05:25,197.1
815616,8,2025-01-26 14:56:35,Flat,Gift purchase,True,2025-01-27 14:56:35,795.96
835397,8,2025-01-13 20:54:39,Cafeteria,Online subscription renewal,True,2025-01-14 20:54:39,2080.21
211536,5,2025-08-27 21:29:26,Cafeteria,Snacks with friends,True,2025-09-01 21:29:26,2975.85
552763,10,2025-10-27 09:21:10,Uber/Rapido,Recharge and utilities,True,2025-10-29 09:21:10,297.41
688798,8,2025-07-27 11:06:21,Cafeteria,Online subscription renewal,True,2025-07-30 11:06:21,1137.33
394177,10,2025-10-25 08:15:02,Uber/Rapido,Paid for lunch,True,2025-10-28 08:15:02,4456.24
165286,10,2025-08-02 08:20:35,Uber/Rapido,Online subscription renewal,True,2025-08-05 08:20:35,4734.8
561422,7,2025-05-22 23:54:51,Others,Snacks with friends,True,2025-05-22 23:54:51,3622.68
783811,9,2025-06-06 02:49:15,Uber/Rapido,Weekend movie,True,2025-06-10 02:49:15,1753.17
306130,5,2025-02-19 09:47:47,Cafeteria,Cab to office,True,2025-02-19 09:47:47,4144.49
360215,5,2025-04-04 03:53:40,Others,Snacks with friends,True,2025-04-08 03:53:40,4746.27
140004,3,2025-08-15 01:12:28,Cafeteria,Online subscription renewal,True,2025-08-15 01:12:28,3579.55
256636,9,2025-06-29 03:49:41,Cafeteria,Flat maintenance charges,True,2025-07-04 03:49:41,4468.66
194341,1,2025-04-04 14:42:21,Uber/Rapido,Recharge and utilities,True,2025-04-07 14:42:21,1375.41
555830,1,2025-05-29 13:25:17,Others,Gift purchase,True,2025-06-01 13:25:17,2826.0
666613,8,2025-04-25 03:43:39,Uber/Rapido,Cab to office,True,2025-04-28 03:43:39,4672.44
509552,1,2025-05-27 08:43:41,Self,Recharge and utilities,True,2025-06-01 08:43:41,3006.23
521696,3,2025-05-11 08:09:00,Self,Gift purchase,True,2025-05-11 08:09:00,2167.67
929104,2,2025-07-18 02:52:22,Flat,Snacks with friends,True,2025-07-20 02:52:22,3973.73
612817,9,2025-02-24 21:55:46,Uber/Rapido,Paid for lunch,True,2025-02-24 21:55:46,3943.39
127012,9,2025-10-19 04:27:05,Uber/Rapido,Cab to office,True,2025-10-20 04:27:05,1546.06
961945,5,2025-08-20 23:39:53,Self,Monthly rent transfer,True,2025-08-20 23:39:53,3701.07
718730,8,2025-10-29 01:07:13,Flat,Recharge and utilities,True,2025-10-31 01:07:13,3716.0
235183,8,2025-07-12 02:18:42,Flat,Monthly rent transfer,True,2025-07-15 02:18:42,1527.72
511270,5,2025-05-24 16:04:03,Flat,Monthly rent transfer,True,2025-05-25 16:04:03,4859.12
635303,6,2025-09-14 13:10:57,Uber/Rapido,Recharge and utilities,True,2025-09-14 13:10:57,101.39
174082,6,2025-05-27 17:15:33,Self,Fuel refill,True,2025-05-28 17:15:33,1225.38
421684,3,2025-06-30 19:20:11,Uber/Rapido,Paid for lunch,True,2025-07-05 19:20:11,568.65
858006,10,2025-10-22 09:51:20,Self,Paid for lunch,True,2025-10-27 09:51:20,3247.19
203680,9,2025-07-01 21:45:59,Others,Fuel refill,True,2025-07-05 21:45:59,3807.12
642614,5,2025-09-04 12:58:13,Uber/Rapido,Online subscription renewal,True,2025-09-04 12:58:13,1153.78
777165,5,2025-06-07 02:33:15,Cafeteria,Fuel refill,True,2025-06-07 02:33:15,3916.19
499795,8,2025-07-12 06:43:42,Uber/Rapido,Paid for lunch,True,2025-07-12 06:43:42,134.87
240474,4,2025-03-17 15:00:40,Flat,Paid for lunch,True,2025-03-21 15:00:40,3901.83
990082,10,2025-04-16 05:06:41,Flat,Weekend movie,True,2025-04-21 05:06:41,1952.75
111579,5,2025-01-18 21:14:28,Others,Online subscription renewal,True,2025-01-20 21:14:28,1390.88
833586,7,2025-06-13 23:18:37,Uber/Rapido,Cab to office,True,2025-06-16 23:18:37,2044.58
733974,6,2025-05-17 03:23:50,Flat,Flat maintenance charges,True,2025-05-17 03:23:50,702.7
225655,3,2025-08-13 19:42:17,Others,Cab to office,True,2025-08-16 19:42:17,3547.88
548080,6,2025-05-31 18:07:55,Flat,Flat maintenance charges,True,2025-06-03 18:07:55,1614.38
814324,7,2025-06-18 16:10:51,Others,Online subscription renewal,True,2025-06-22 16:10:51,3004.03
106671,3,2025-10-23 07:40:33,Others,Paid for lunch,True,2025-10-26 07:40:33,405.03
687076,4,2025-06-01 18:51:42,Uber/Rapido,Paid for lunch,True,2025-06-01 18:51:42,4723.15
648674,2,2025-06-05 14:04:24,Uber/Rapido,Gift purchase,True,2025-06-05 14:04:24,1269.65
816323,2,2025-02-18 06:52:13,Others,Fuel refill,True,2025-02-21 06:52:13,1446.4
610351,7,2025-01-08 20:55:24,Uber/Rapido,Flat maintenance charges,True,2025-01-10 20:55:24,2499.62
580853,8,2025-04-03 03:47:20,Uber/Rapido,Gift purchase,True,2025-04-05 03:47:20,4418.49
692825,1,2025-01-26 01:58:09,Uber/Rapido,Grocery shopping,True,2025-01-31 01:58:09,221.16
311874,2,2025-04-11 09:30:36,Self,Monthly rent transfer,True,2025-04-15 09:30:36,1052.86
927837,8,2025-01-04 05:08:26,Others,Gift purchase,True,2025-01-07 05:08:26,1257.51
123264,5,2025-08-05 11:41:25,Flat,Paid for lunch,True,2025-08-09 11:41:25,3243.2
919510,1,2025-01-04 04:03:40,Cafeteria,Gift purchase,True,2025-01-07 04:03:40,3020.28
998082,3,2025-09-26 03:44:48,Flat,Paid for lunch,True,2025-09-26 03:44:48,2175.07
459680,9,2025-09-28 08:53:57,Flat,Cab to office,True,2025-09-30 08:53:57,4825.46
790263,5,2025-07-30 08:42:06,Uber/Rapido,Monthly rent transfer,True,2025-07-30 08:42:06,3637.69
254315,1,2025-03-27 20:32:58,Others,Cab to office,True,2025-03-30 20:32:58,4224.97
405007,5,2025-01-07 13:36:52,Cafeteria,Recharge and utilities,True,2025-01-07 13:36:52,82.24
158624,10,2025-07-14 11:48:29,Uber/Rapido,Monthly rent transfer,True,2025-07-15 11:48:29,2929.3
971052,10,2025-10-26 15:51:58,Self,Recharge and utilities,True,2025-10-27 15:51:58,89.39
511992,6,2025-08-04 02:35:31,Flat,Gift purchase,True,2025-08-09 02:35:31,4924.86
117356,9,2025-09-25 03:58:19,Others,Grocery shopping,True,2025-09-26 03:58:19,2600.43
273998,3,2025-03-29 17:28:19,Flat,Gift purchase,True,2025-04-02 17:28:19,2851.73
886714,4,2025-04-07 05:22:17,Cafeteria,Monthly rent transfer,True,2025-04-08 05:22:17,99.73
339838,8,2025-09-15 15:49:41,Flat,Gift purchase,True,2025-09-15 15:49:41,4996.58
294879,6,2025-01-15 05:39:21,Others,Monthly rent transfer,True,2025-01-20 05:39:21,513.32
110093,2,2025-09-24 06:40:20,Self,Fuel refill,True,2025-09-29 06:40:20,1715.9
912011,5,2025-05-14 23:12:41,Flat,Snacks with friends,True,2025-05-15 23:12:41,4138.95
394209,7,2025-05-19 02:16:12,Uber/Rapido,Weekend movie,True,2025-05-20 02:16:12,2423.97
241262,3,2025-10-11 19:59:40,Flat,Flat maintenance charges,True,2025-10-11 19:59:40,4341.16
564332,3,2025-02-23 02:16:53,Flat,Recharge and utilities,True,2025-02-25 02:16:53,2562.07
372046,7,2025-07-21 17:58:20,Cafeteria,Flat maintenance charges,True,2025-07-21 17:58:20,3537.5
118434,8,2025-06-07 14:32:21,Self,Online subscription renewal,True,2025-06-09 14:32:21,1397.11
344798,7,2025-03-14 02:29:07,Self,Fuel refill,True,2025-03-16 02:29:07,4994.97
531628,8,2025-04-14 08:53:07,Cafeteria,Paid for lunch,True,2025-04-19 08:53:07,4154.97
893475,7,2025-01-31 21:41:26,Uber/Rapido,Flat maintenance charges,True,2025-02-02 21:41:26,2365.04
200619,4,2025-03-31 03:25:45,Flat,Paid for lunch,True,2025-04-01 03:25:45,4647.35
162472,1,2025-02-13 08:08:41,Self,Recharge and utilities,True,2025-02-17 08:08:41,1873.29
521331,5,2025-05-09 22:38:50,Flat,Fuel refill,True,2025-05-11 22:38:50,3168.75
258097,5,2025-06-09 13:31:38,Others,Grocery shopping,True,2025-06-12 13:31:38,4549.33
378645,8,2025-06-23 19:11:45,Others,Flat maintenance charges,True,2025-06-23 19:11:45,970.7
373652,2,2025-05-10 08:54:00,Cafeteria,Cab to office,True,2025-05-10 08:54:00,3479.46
